,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21
10,2010/1/19,10608.37,10729.89,10591.97,10725.43,10627.6476668916,10672.936716547729,10729.16904759416,10792.300056853179,10861.008413530672,10934.473438989224,11012.124968694958,11093.539159499867,11178.386120348117,11266.400358674986,11357.362699261193,11451.088536819281,11547.41983910239,11646.219495920239,11747.367201681313,11850.75637753189,11956.291820095827,12063.8878714359,12173.466971393404,12284.958495990293,12398.297813554733,10589.127301189055,10544.193884558274,10488.931021376227,10427.57461005154,10361.608220163103,10291.992082181408,10219.418538821466,10144.419417362345,10067.42054222362,9988.772853278515,9908.77169611046,9827.669543821296,9745.684804480778,9663.008162977074,9579.807298506286,9496.230491267406,9412.409445188505,9328.461542100298,9244.491673682893,9160.5937532171,9076.85197994403
11,2010/1/20,10719.69,10719.92,10517.3,10603.15,10739.169959032464,10784.934253896643,10841.756664577559,10905.550145446326,10974.979500190942,11049.215438299983,11127.681812160554,11209.95033098385,11295.687641968983,11384.625466578245,11476.542329655094,11571.25168873788,11668.59385325243,11768.43027422886,11870.639383636802,11975.113484226591,12081.756373595852,12190.48149494717,12301.21047423649,12413.871946385938,12528.40060150471,10700.24537598927,10654.84044602144,10598.997676413674,10536.997415401556,10470.338800550906,10399.99213860746,10326.6570374543,10250.870905153663,10173.064034556592,10093.591048159251,10012.750390783725,9930.797184883795,9847.952130416317,9764.407913240555,9680.333972111159,9595.880143220335,9511.1795125446,9426.350693672746,9341.499678976295,9256.721367224542,9172.100841211819
12,2010/1/21,10603.91,10614.94,10374.69,10389.88,10623.179562122032,10668.449571231737,10724.65826092738,10787.762728474401,10856.442198596204,10929.876337687338,11007.495220924056,11088.875183351658,11173.686472608006,11261.663707747492,11352.587805697081,11446.274238781578,11542.565041194472,11641.323160389727,11742.428341355031,11845.77405004484,11951.265123108671,12058.815938621847,12168.348969033717,12279.793620058164,12393.085287195974,10584.675391257246,10539.760865656675,10484.521236239081,10423.190620545063,10357.25196442712,10287.665094653019,10215.12206286115,10140.154472738295,10063.18796967776,9984.573346009667,9904.605823147445,9823.537768047501,9741.587496955872,9658.945614592461,9575.779729657223,9492.238060008782,9408.452254203881,9324.539644723249,9240.60507914814,9156.742431276089,9073.035864948932
13,2010/1/22,10389.58,10389.58,10157.64,10172.98,10408.460078879567,10452.815074465723,10507.88765413568,10569.716631742733,10637.007927989878,10708.957790146238,10785.007812911292,10864.74289459706,10947.839947913428,11034.038955888836,11123.125263635233,11214.918073216419,11309.26261168694,11406.024596655563,11505.086203747052,11606.343052219876,11709.701902199036,11815.078862380647,11922.397972228482,12031.59006433324,12142.591840004823,10370.73416800958,10326.727470773449,10272.604364390572,10212.513384912034,10147.907504361383,10079.72714914641,10008.650382911675,9935.19806438119,9859.787235652193,9782.761598715484,9704.41040786429,9624.980929124347,9544.687066056085,9463.715570809025,9382.230664316472,9300.37756860498,9218.285271303846,9136.068733327967,9053.830683042004,8971.663096832906,8889.64843739301
14,2010/1/25,10175.1,10256.87,10171.77,10196.86,10193.590323055165,10237.029664740652,10290.965339272228,10351.517934280835,10417.420085132393,10487.884631574809,10562.364695892777,10640.453745658107,10721.83536331728,10806.254899626789,10893.502130982664,10983.399991797973,11075.796904222865,11170.561357959612,11267.57796097115,11366.744487326963,11467.96962197369,11571.171205439423,11676.274845299044,11783.212802018674,11891.923083631205,10156.643216849408,10113.544983326268,10060.539181382743,10001.68870568574,9938.416533452508,9871.643677153423,9802.034202649635,9730.098216182467,9656.244150532037,9580.808612387596,9504.074884746058,9426.28512913257,9347.648833333713,9268.348894232387,9188.546142624296,9108.382802607279,9027.985199020919,8947.465919554536,8866.92557187304,8786.454233624892,8706.132665162366
15,2010/1/26,10195.35,10285.13,10155.6,10194.29,10213.877121616542,10257.402914213482,10311.445928958841,10372.119032861605,10438.152339038883,10508.757120669696,10583.385411668723,10661.629870546274,10743.173450029662,10827.760994084578,10915.181860730028,11005.258631991574,11097.83942835634,11192.792477801057,11290.00215864092,11389.366041500227,11490.792629594742,11594.199599942687,11699.512412066673,11806.663191620828,11915.589823264578,10176.856485037553,10133.672479460198,10080.561187891082,10021.593590776809,9958.195497276196,9891.289752814826,9821.54174484614,9749.462594800632,9675.461548301913,9599.875881937856,9522.989442481718,9445.044873396992,9366.252079382892,9286.794321314992,9206.832750066793,9126.509872783769,9045.95226571119,8965.272740605038,8884.572105354817,8803.940616877235,8723.459196249976
16,2010/1/27,10194.29,10255.06,10104.36,10236.16,10212.81519537086,10256.33646263614,10310.373858585124,10371.040654367995,10437.067095130693,10507.664536055347,10582.285068028106,10660.521391910153,10742.05649339188,10826.63524296728,10914.0470205556,11004.114426628354,11096.685597463427,11191.628774737752,11288.828348787589,11388.181900886713,11489.597943763716,11592.99416299585,11698.296025855627,11805.435665054,11914.35097170846,10175.798407789187,10132.61889200825,10079.513122365213,10020.551656051055,9957.160153984685,9890.261365644403,9820.520609304001,9748.448953253213,9674.4556005668,9598.877792766338,9521.999347113828,9444.062881845373,9365.278279836615,9285.82878290968,9205.875525183385,9125.560998986875,9045.011767405429,8964.340630466098,8883.648385577499,8803.02528027242,8722.552227215267
17,2010/1/28,10236.92,10258.83,10055.08,10120.46,10255.522663157106,10299.225925600424,10353.489292577238,10414.409781898768,10480.712328910133,10551.604990875843,10626.537567461615,10705.10105630435,10786.977117418985,10871.90955441101,10959.686866438566,11050.130912132216,11143.089192713302,11238.429398878037,11336.03543751165,11435.80446159813,11537.644601288921,11641.473197942718,11747.215407154592,11854.803077831273,11964.173841366272,10218.351080523045,10174.990998684272,10121.66315384425,10062.455125257586,9998.798535604627,9931.619993073818,9861.587598135458,9789.214556240491,9714.911781649755,9639.017926145476,9561.817993843266,9483.5556175487,9404.441557815702,9324.659822738391,9244.372220258623,9163.721838573234,9082.835770023019,9001.827286336862,8920.79760643321,8839.837355237722,8759.027783771553
18,2010/1/29,10122.04,10239.34,10043.75,10067.33,10140.433901738294,10183.646720689869,10237.301137357575,10297.537969308212,10363.09646082235,10433.193556445192,10507.285230259607,10584.967069778302,10665.924307467449,10749.903622000604,10836.695886024881,10926.12495729563,11018.04004839461,11112.310334809636,11208.821026237425,11307.470429824083,11408.167706696011,11510.831125817542,11615.386682697048,11721.766991041375,11829.910382152353,10103.67946326605,10060.805973703238,10008.076580625584,9949.532991960697,9886.590764539673,9820.166108037663,9750.919625417708,9679.358762874821,9605.889823338473,9530.847658198127,9454.514073217462,9377.12996712416,9298.903735290776,9220.017320849523,9140.630715913243,9060.885402925082,8980.907047979648,8900.807651656278,8820.687296982023,8740.635591878263,8660.732875557005
19,2010/2/1,10068.99,10190.89,10068.91,10185.53,10087.287498593549,10130.27383750302,10183.647049314372,10243.568177717603,10308.783074662382,10378.512788717597,10452.21614522682,10529.490851244118,10610.023788944387,10693.562964667977,10779.900347106479,10868.860717183503,10960.29407776346,11054.070289990443,11150.07516518156,11248.207543459062,11348.377062039377,11450.502418242326,11554.509995436665,11660.332760503385,11767.90936795233,10050.725691543525,10008.076903584471,9955.623867279046,9897.387107808538,9834.77476301638,9768.698240687663,9699.814681539949,9628.62887222328,9555.544986217881,9480.896119944235,9404.962602211202,9327.98406918699,9250.16782403601,9171.69485631954,9092.724319625617,9013.396954882473,8933.837769563901,8854.158177249896,8774.457736428527,8694.825585382621,8615.34164226329
20,2010/2/2,10186.13,10314.84,10173.59,10296.85,10204.640366913534,10248.126797663383,10302.120939481776,10362.739174643593,10428.71276466763,10499.253696005257,10573.814498115427,10651.988197881143,10733.458034746294,10817.969083422808,10905.310892420363,10995.306204209597,11087.803276627417,11182.670456816457,11279.79222765251,11379.066252390227,11480.401116989007,11583.714572914532,11688.932147098893,11795.986026577277,11904.814152182122,10167.653209348926,10124.508256529094,10071.444995298149,10012.530724577318,9949.189964117953,9882.344724785287,9812.659792300372,9740.645825869298,9666.711701021011,9591.19438933275,9514.37748088553,9436.503399712152,9357.781860687906,9278.395958959354,9198.506699665813,9118.25646107872,9037.771704976161,8957.165141094636,8876.537486159656,8795.97891546555,8715.570276910334
21,2010/2/3,10291.73,10307.2,10231.93,10270.55,10310.432264596566,10354.369520840219,10408.923421995672,10470.170088724051,10536.8276294837,10608.099861359337,10683.433638161843,10762.41776766832,10844.732205453836,10930.11938341009,11018.366668288096,11109.294964922894,11202.750958034572,11298.601629915547,11396.730265871158,11497.033468227095,11599.418875249903,11703.803385731548,11810.111754538973,11918.27546568777,12028.2318166406,10273.061659752293,10229.469421553444,10175.856051460154,10116.331014237412,10052.333597687411,9984.795371197353,9914.38801234733,9841.627474366991,9766.926871613554,9690.626669061512,9613.013396781116,9534.331992024405,9454.794343788815,9374.585445375305,9293.867971069645,9212.785775184264,9131.466630531351,9050.024415313557,8968.560890390552,8887.167165907393,8805.92492791535
22,2010/2/4,10273.12,10273.12,9998.03,10002.18,10291.78844626436,10335.64625305309,10390.10150722689,10451.237424793775,10517.774432189884,10588.917786196087,10664.115340848739,10742.956647462455,10825.122240331988,10910.355017096044,10998.442728999285,11089.206604725221,11182.493606225982,11278.17095632299,11376.122151370693,11476.243980663421,11578.44424948063,11682.640006881884,11788.756143795985,11896.72426813241,12006.481790735561,10254.485416740867,10210.972004118756,10157.455580293727,10098.038179099398,10034.156485748703,9966.74038512038,9896.46034023489,9823.831371350496,9749.265845811215,9673.103612946436,9595.630684708989,9517.09155544362,9437.697730999915,9357.633870165071,9277.062353069407,9196.126773901082,9114.954674427356,9033.65972693085,8952.343508262362,8871.096963817217,8790.001631938047
23,2010/2/5,10003.69,10031.96,9835.09,10012.23,10021.86883459069,10064.576395993103,10117.6034687447,10177.135993158381,10241.927954657749,10311.20545351285,10384.430824724634,10461.2043843208,10541.215045126182,10624.212447725085,10709.989909945845,10798.373349053029,10889.213740681194,10982.381789958526,11077.76404874522,11175.260013211455,11274.779906599639,11376.242953498473,11479.576014699569,11584.712491811008,11691.591437183974,9985.544140299777,9943.17194074271,9891.059075921292,9833.199996872894,9770.993709303448,9705.345710283233,9636.908878802578,9566.184727839765,9493.574809705638,9419.410060604385,9343.968991340163,9267.48968397875,9190.178097270014,9112.214047011194,9033.755654638211,8954.942748338042,8875.899524878732,8796.736675294445,8717.55311241075,8638.437396425687,8559.46892720053
24,2010/2/8,10005.43,10028.56,9904.09,9908.39,10023.611996541149,10066.326986318176,10119.363282377031,10178.906161629026,10243.709392771196,10312.998941464706,10386.237049191308,10463.023962459338,10543.048539984433,10626.06037880442,10711.85276079821,10800.251572951145,10891.107764977109,10984.292019515273,11079.69086869314,11177.203791199676,11276.740994661892,11378.221689618753,11481.572724140344,11586.727488250895,11693.625023700619,9987.280984084831,9944.901414484588,9892.779485369416,9834.910342554793,9772.693235083854,9707.03381752525,9638.585082428353,9567.84863000251,9495.226082402902,9421.04843339537,9345.59424222708,9269.101632374804,9191.776598412018,9113.798987412365,9035.32694831475,8956.50033362728,8877.443361720267,8798.266742881007,8719.069407139554,8639.93993009774,8560.957725427317
25,2010/2/9,9910.28,10139.43,9910.06,10058.64,9928.289088733,9970.597865955715,10023.129795528574,10082.106431754448,10146.293394785886,10214.924011223791,10287.46563654532,10363.522318849016,10442.785875753158,10525.008285586715,10609.984796084056,10697.542950016768,10787.535114542537,10879.833202087448,10974.324823839881,11070.910414429996,11169.501035395566,11270.016665570089,11372.38484868652,11476.539608219047,11582.420565620845,9892.303578252631,9850.327031415774,9798.700773306777,9741.38195655898,9679.756523586375,9614.721516331045,9546.923717490208,9476.859957137403,9404.928038066912,9331.4558063481,9256.719172175328,9180.953994510119,9104.364308951306,9027.128252256325,8949.40246939359,8871.325482896764,8793.020329839808,8714.596667673331,8636.152485619006,8557.775516939206,8479.544420094673
26,2010/2/10,10055.46,10085.54,9962.96,10038.38,10073.73291170291,10116.661488595986,10169.962981242279,10229.803591851043,10294.930857607824,10364.566873781605,10438.171192908372,10515.342062615135,10595.766785822483,10679.193707482107,10765.415075823425,10854.255907217112,10945.566406083166,11039.216608437122,11135.092479034796,11233.092993929964,11333.1279117622,11435.116039100145,11538.983858233403,11644.664426117353,11752.096479693588,10037.220233835593,9994.628754315725,9942.246200708289,9884.087695695838,9821.559484965292,9755.571751616117,9686.780753346433,9615.690598509513,9542.704917485711,9468.156359103987,9392.32487548708,9315.449780796982,9237.738099638707,9159.370578372496,9080.506156727,9001.2853865127,8921.833107227141,8842.260582740595,8762.667237761443,8683.14209079476,8603.764952603273
27,2010/2/11,10037.85,10161.57,9976.71,10144.19,10056.090910583609,10098.944307202579,10152.152453618513,10211.888266122287,10276.901475321736,10346.41553882057,10419.890955633588,10496.92667697165,10577.210553377789,10660.491370524001,10746.561740472756,10835.246986041344,10926.397573984872,11019.883767923155,11115.591732320494,11213.420620152623,11313.28034809767,11415.08986491731,11518.775781651779,11624.271272492962,11731.515181671677,10019.642176907531,9977.125287307405,9924.834470604,9866.777817846272,9804.35911198084,9738.486942115014,9669.816416651103,9598.850761103791,9525.99289898065,9451.574896546947,9375.876215648812,9299.135751340365,9221.560165667051,9143.329888450291,9064.603581069601,8985.52154918885,8906.208413675751,8826.775243545566,8747.32128938544,8667.935413803465,8588.69728779079
28,2010/2/12,10137.23,10137.39,9983.82,10099.14,10155.651505202357,10198.929173010474,10252.664108090397,10312.991336589292,10378.648210789735,10448.850500116861,10523.05336224166,10600.85177778083,10681.930506833427,10766.035847917334,10852.958359845248,10942.521636038384,11034.574662793992,11128.986419273415,11225.641942909217,11324.439388238494,11425.28778006706,11528.105264706654,11632.817726608173,11739.357678352817,11847.66335869709,10118.841909872366,10075.904080679751,10023.095557359493,9964.464113172218,9901.427429254823,9834.903090225156,9765.552690403627,9693.884437502471,9620.305244184123,9545.150464344715,9468.70232664979,9391.202091340287,9312.858466524704,9233.853668374697,9154.347929100972,9074.482943467345,8994.38456615373,8914.164965817123,8833.924375677736,8753.752538130266,8673.729912950623
29,2010/2/16,10100.81,10279.54,10100.81,10268.81,10119.165322308265,10162.28750655119,10215.829388268843,10275.939879289952,10341.360868208285,10411.310941952132,10485.247215646108,10562.766125019003,10643.553562731451,10727.356738773993,10813.966964418138,10903.208466860558,10994.930774945047,11089.003338551172,11185.311608137217,11283.754104140211,11384.240178212309,11486.688270740786,11591.02453245128,11697.181718386868,11805.098289193511,10082.487972716206,10039.704406151466,9987.085607876346,9928.664808726948,9865.854596540812,9799.569259331904,9730.468014512431,9659.057243958096,9585.742398417264,9510.857626960988,9434.684144292618,9357.462343878049,9279.400184000697,9200.67922618465,9121.459126974763,9041.881072068443,8962.070463987822,8882.139068401846,8802.186758423102,8722.302954029017,8642.56782592787
30,2010/2/17,10261.48,10320.13,10261.48,10309.24,10280.127293906115,10323.935407430188,10378.328960858878,10439.395608128087,10505.85722549993,10576.919970242283,10652.032322002713,10730.784297156368,10812.856791969905,10897.9929953929,10985.980899159318,11076.641934510231,11169.823236798147,11265.392179288203,11363.232390339774,11463.240776190492,11565.325246581417,11669.402944560006,11775.398846157701,11883.244636775911,11992.877798175932,10242.866530730495,10199.402421155843,10145.946634330412,10086.596556261864,10022.78724432116,9955.44752977723,9885.247115979711,9812.70043964109,9738.2194008709,9662.143463930877,9584.75831670686,9506.30817651829,9427.0043095672,9347.031165412403,9266.550940198757,9185.707065414446,9104.626938315021,9023.424102386263,8942.20001938691,8861.04553166624,8780.042085179537
31,2010/2/18,10309.39,10406.58,10294.51,10392.9,10328.124356576513,10372.137006553314,10426.784518976689,10488.136281362884,10554.908202520175,10626.302733330484,10701.765778438545,10780.885440039923,10863.341124532388,10948.874821835992,11037.273533835674,11128.357858049758,11221.974216118382,11317.989362083443,11416.286380974767,11516.761697693753,11619.32279201967,11723.886420147726,11830.37720782867,11938.72652150871,12048.871551056667,10290.689625984522,10247.022586083083,10193.317218617549,10133.690039951402,10069.582807619576,10001.928689527249,9931.400515813515,9858.515125053253,9783.68634048348,9707.255211296455,9629.50875923108,9550.69234183723,9471.018211701334,9390.671679561912,9309.815698844188,9228.594370706081,9147.135687210373,9065.553721967972,8983.950410454167,8902.417019153632,8821.035374286075
32,2010/2/19,10387.77,10438.55,10339.17,10402.35,10406.646789724204,10450.99405809309,10506.057043403198,10567.875249597982,10635.15482282589,10707.092150380227,10783.128924241935,10862.850115039157,10945.932691767779,11032.116682754584,11121.187470507199,11212.964288586769,11307.292391011306,11404.037518783316,11503.081868054102,11604.321076266613,11707.66191978945,11813.02052193369,11920.320935396414,12029.494004818185,12140.476442536361,10368.927451198688,10324.928420501725,10270.8147430681,10210.734232219944,10146.13960685418,10077.971129544083,10006.906745806704,9933.467223625688,9858.069532444122,9781.057314375437,9702.719773321005,9623.304132229603,9543.024257396875,9462.066868437692,9380.596157675935,9298.757321838588,9216.67932608363,9134.477111298269,9052.253387950546,8970.100116403932,8888.099744984685
33,2010/2/22,10402.43,10433.64,10368.95,10383.38,10421.333430065428,10465.743284625027,10520.883978949161,10582.789427632257,10650.163950839182,10722.202801744723,10798.346884403682,10878.180583723626,10961.380412814868,11047.686033112666,11136.88252424035,11228.788864647913,11323.250089964231,11420.131751715444,11519.315879799227,11620.697964374269,11724.184650244988,11829.691942349384,11937.143786202016,12046.470928846213,12157.609993303038,10383.560859180823,10339.499733752264,10285.309687039075,10225.14438606859,10160.458599923575,10092.193918146364,10021.029243021556,9947.48607747963,9871.981979422215,9794.861075936267,9716.41297906939,9636.88526066992,9556.492088857663,9475.42044676021,9393.834758421957,9311.880425482406,9229.686595104833,9147.368370389646,9065.0286067576,8982.759394353528,8900.64329786095
34,2010/2/23,10383.16,10411.12,10267.83,10282.41,10402.0284123727,10446.35599981804,10501.394548664664,10563.185320488978,10630.435035640265,10702.340438048008,10778.343467465287,10858.02927870659,10941.074984126095,11027.220727423699,11116.251986352365,11207.98807469578,11302.274315146846,11398.976508291016,11497.976902559896,11599.171181711612,11702.466163486584,11807.778008419613,11915.030802912523,12024.15542229641,12135.088606995132,10364.325813354375,10320.346309036173,10266.256646771633,10206.2027991202,10141.636840275058,10073.498615529314,10002.465769533821,9929.058839160023,9853.69460880367,9776.716568072883,9698.413792522912,9619.033395387181,9538.789148049382,9457.867687259873,9376.433132475444,9294.630615986063,9212.589045716115,9130.423311543067,9048.236078352966,8966.11926569809,8884.155285314864
35,2010/2/24,10284.0,10393.51,10283.93,10374.16,10302.688217540792,10346.592473016763,10401.105399364684,10462.306064426306,10528.913539473964,10600.132239596203,10675.409434065643,10754.334239501133,10836.58685185943,10921.909896488673,11010.090899846264,11100.950901283559,11194.336700673992,11290.115380218047,11388.170312884129,11488.398178658734,11590.706685180237,11695.01279365697,11801.241315471629,11909.323786101368,12019.197550104009,10265.345681327879,10221.786184757628,10168.21308304981,10108.73275439771,10044.78340557101,9977.295906265865,9906.94142957306,9834.235541195712,9759.591045205596,9683.348150857883,9605.793173013382,9527.170864954578,9447.692956531522,9367.544302098835,9286.887453759498,9205.866157778622,9124.608090999709,9043.227046092798,8961.82470748615,8880.492116893041,8799.31089901129
