,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21
10,2010/1/19,2291.02,2320.4,2290.68,2320.4,2296.091787322526,2308.0090674197536,2322.808241522855,2339.4237990539423,2357.5077596113424,2376.8440163357513,2397.2824388562544,2418.711429336068,2441.0441300439766,2464.210640406668,2488.153255575215,2512.8233730161032,2538.1793867793435,2564.185199524871,2590.8091383675105,2618.0231444690735,2645.80215395537,2674.1236160762123,2702.9671120481203,2732.3140492180714,2762.1474125536784,2285.95941563843,2274.155987726635,2259.66678892049,2243.6176987353006,2226.407365575463,2208.2949509205664,2189.467772059513,2170.069805243687,2150.216202894063,2130.001613633888,2109.505364526503,2088.7948977090177,2067.92816447071,2046.9553608579315,2025.9202280362856,2004.861053840849,1983.8114624531888,1962.801049602043,1941.8559023542261,1920.999030803975,1900.250731204592
11,2010/1/20,2304.31,2304.47,2268.68,2291.25,2309.4112083024897,2321.397619464698,2336.282642239496,2352.9945851184143,2371.183449096914,2390.6318736993285,2411.1888576620267,2432.7421557792572,2455.2044064659563,2478.5053036619015,2502.586807777551,2527.400034340484,2552.9031360483577,2579.0598061636983,2605.838188069785,2633.2100601616444,2661.150213171818,2689.6359655352535,2718.6467800209534,2748.163956121594,2778.1703801021235,2299.2200596458306,2287.3481611152947,2272.774911776141,2256.632722269007,2239.32255352166,2221.105070386016,2202.168676761642,2182.6581840931462,2162.6894127902933,2142.357560524441,2121.7424145280556,2100.911808163991,2079.924028891717,2058.829563940315,2037.6724082139367,2016.491071651931,1995.3193734867036,1974.1870811291406,1953.120432974774,1932.1425725973181,1911.2739139868065
12,2010/1/21,2298.23,2308.98,2259.82,2265.7,2303.3177485915658,2315.2725332018495,2330.118281339784,2346.786129191252,2364.927001235945,2384.3241105111756,2404.8268541752627,2426.3232831852324,2448.7262664625227,2471.9656834518323,2495.9836477030435,2520.731403727073,2546.1672146371006,2572.2548694922107,2598.962595730445,2626.262246210491,2654.1286781803956,2682.5392699211848,2711.473538390041,2740.9128324215626,2770.840083435867,2293.1534896258913,2281.3129155018223,2266.7781181747596,2250.6785203815025,2233.4140251008266,2215.244609411604,2196.3581801033315,2176.899166530715,2156.983083507443,2136.704877522593,2116.1441252873155,2095.368481183838,2074.436078878194,2053.3972723872007,2032.2959405329648,2011.1704916450553,1990.0546557226878,1968.9781216344263,1947.9670585449073,1927.0445489627414,1906.2309530149585
13,2010/1/22,2255.76,2262.27,2200.37,2205.29,2260.75372985424,2272.4875967572452,2287.059003805116,2303.418839186878,2321.224478101842,2340.263139688669,2360.3870041616333,2381.4861912332185,2403.4751799582723,2426.2851455699847,2449.8592713273338,2474.1497027152996,2499.1154741212963,2524.721043762265,2550.9352262153525,2577.730394482614,2605.0818704360354,2632.9674503933084,2661.367029826745,2690.262302234008,2719.6365144529886,2250.7773006872685,2239.155533724819,2224.889331291427,2209.0872450258585,2192.141787924377,2174.3081328354083,2155.770714136484,2136.6712922089287,2117.1232472175325,2097.219771093565,2077.0389700152355,2056.6472481497735,2036.1016648857058,2015.4516437258899,1994.740252636438,1974.0051901825536,1953.2795630520056,1932.592511479736,1911.9697210389127,1891.4338476863472,1871.0048753053536
14,2010/1/25,2220.29,2223.22,2201.17,2210.8,2225.205207494623,2236.7545688389473,2251.0968523063,2267.199442519697,2284.725102176091,2303.4643962209434,2323.271829215002,2344.0392486493256,2365.6824783263964,2388.1337756931503,2411.3372174058254,2435.2457014229135,2459.8189062829256,2485.02184906857,2510.8238347225256,2537.197670659025,2564.1190667936417,2591.566168578997,2619.5191876148274,2647.9601052537264,2676.872431763497,2215.385649600549,2203.946625515958,2189.904747567579,2174.351136317012,2157.672132811387,2140.118897512647,2121.8729647170326,2103.0738657386255,2083.833197930903,2064.2426878574547,2044.3792135400606,2024.3081349941751,2004.0856143956285,1983.760298102704,1963.374576872609,1942.9655564911257,1922.565823070157,1902.204058638039,1881.9055448830936,1861.692581515551,1841.584838188337
15,2010/1/26,2203.44,2227.89,2195.44,2203.73,2208.3179054997104,2219.779617600624,2234.013056062854,2249.9934421294524,2267.386097824557,2285.983177516935,2305.640289946585,2326.2501033846343,2347.7290804550375,2370.009992709653,2393.037341212496,2416.7643813841005,2441.1510977665303,2466.162772931307,2491.768944768927,2517.942627060844,2544.659714062479,2571.8985170827705,2599.639397897579,2627.8644746047908,2656.5573826144155,2198.5728691998947,2187.2206569983573,2173.2853442479613,2157.8497708886484,2141.297345987201,2123.877323924022,2105.7698613136567,2087.1134305532687,2068.018782073004,2048.576946314504,2028.8642178646535,2008.9454607152963,1988.8764108219664,1968.7053453609312,1948.4743333817573,1928.2201990707547,1907.9752812406068,1887.7680442489047,1867.623577918742,1847.5640127256465,1827.6088690476063
16,2010/1/27,2200.3,2225.67,2192.59,2221.41,2205.1709542674243,2216.6163329188244,2230.8294880982003,2246.7871014039115,2264.154971791096,2282.7255498177906,2302.354649987961,2322.93509352522,2344.383462098001,2366.6326230616896,2389.627156568754,2413.320384652832,2437.6723488797957,2462.648381295045,2488.2180631989395,2514.354446829492,2541.0334607938826,2568.2334473083997,2595.934796134246,2624.119650851814,2652.771670191382,2195.439805077755,2184.103770283505,2170.188315973564,2154.774738992799,2138.2459020330207,2120.850704276053,2102.7690456052533,2084.1392010884606,2065.071763331532,2045.6576330536811,2025.9729961186133,2006.0826240840988,1986.042173479456,1965.8998526838295,1945.6976707965184,1925.4723995277302,1905.2563316059013,1885.0778908256477,1864.962131255949,1844.9311518354211,1825.0044451246451
17,2010/1/28,2220.31,2220.87,2166.9,2179.0,2225.225251769988,2236.7747171490223,2251.11712980926,2267.2198650720893,2284.745682596686,2303.485145441957,2323.2927568580503,2344.0603633618057,2365.7037879974605,2388.155287601736,2411.3589383271233,2435.267637707826,2459.841063919147,2485.044233728674,2510.846451802589,2537.2205253101797,2564.1421639482187,2591.589512972464,2619.5427838044025,2647.9839576343184,2676.896544581478,2215.405605422983,2203.9664782975815,2189.92447386232,2174.3707225074313,2157.69156876014,2140.1381753447995,2121.8920781928823,2103.092809875344,2083.851968750913,2064.2612822094343,2044.3976289651946,2024.3263696223992,2004.1036668627783,1983.778167482813,1963.3922626215597,1942.9830583990429,1922.5831412206965,1902.221193373219,1881.9224967726655,1861.7093513301384,1841.6014268757444
18,2010/1/29,2198.26,2202.84,2140.34,2147.35,2203.1264381802066,2214.561205291158,2228.7611827963233,2244.7040010599294,2262.0557688903764,2280.609129274397,2300.220030397007,2320.781392852225,2342.20987564948,2364.4384083859427,2387.411622596386,2411.0828835917537,2435.412269985229,2460.3651459644802,2485.9111210324504,2512.023272411671,2538.677551027024,2565.852319174732,2593.5279847975585,2621.686708031409,2650.312162757309,2193.4043111894857,2182.078786557932,2168.1762339099423,2152.776947570018,2136.263435260241,2118.8843653964805,2100.8194710685834,2082.206899143171,2063.1571396905756,2043.7610091517454,2024.0946227549439,2004.2226920052317,1984.200821830182,1964.0771759127188,1943.8937244035608,1923.6872049201602,1903.4898802508696,1883.3301478372898,1863.2330385196121,1843.220630747504,1823.3123990090908
19,2010/2/1,2155.81,2171.2,2152.26,2171.2,2160.5824637182454,2171.7964171566286,2185.722182764614,2201.357133607947,2218.373826176868,2236.5689076729036,2255.801108026426,2275.9654156126912,2296.980098816294,2318.77938241268,2341.308967141974,2364.5231188648922,2388.382687105646,2412.8537048946373,2437.9063685974206,2463.5142753349483,2489.6538404372404,2516.303844040322,2543.445072423837,2571.060030224446,2599.132706592411,2151.0480780732964,2139.9412575625515,2126.307173321351,2111.205258404793,2095.0106340325437,2077.967166652437,2060.251118577585,2041.9979689581028,2023.3160742206742,2004.2944970746971,1985.0078829079976,1965.5196935993913,1945.884460304843,1926.1494166315167,1906.3557222559841,1886.5394053655755,1866.7321057307265,1846.961672417779,1827.252652903189,1807.626699285697,1788.102909986893
20,2010/2/2,2171.66,2193.66,2161.47,2190.06,2176.467551944914,2187.7639528911936,2201.792103860081,2217.5420063785928,2234.683809498637,2253.012665326229,2272.3862651424142,2292.698825253365,2313.8680131344563,2335.82756996689,2358.5227972704174,2381.907624658078,2405.942613810979,2430.593548026722,2455.830404547838,2481.6265863753733,2507.9583354395504,2534.804275863182,2562.1450526623166,2589.9630418437714,2618.2421148424373,2166.8630673522503,2155.674586998989,2141.940261903899,2126.727314312185,2110.4136234190923,2093.2448486334283,2075.398548188476,2057.011197307533,2038.191949078105,2019.0305210186596,1999.602107326704,1979.9706364670606,1960.1910405210176,1940.3109003678428,1920.3716782993076,1900.4096673900785,1880.4567400333005,1860.5409500479143,1840.687025388944,1820.9167773462302,1801.2494447572542
21,2010/2/3,2181.01,2194.53,2176.75,2190.91,2185.8382506779963,2197.1832878513314,2211.2718364936854,2227.089549621845,2244.3051561269367,2262.7129261501154,2282.169938267619,2302.569953337927,2323.8302843568426,2345.88438723073,2368.6773279771023,2392.1628378546898,2416.301308744409,2441.0583766251452,2466.40388947758,2492.311135790388,2518.7562552043205,2545.7177798091593,2573.176271288802,2601.1140297706293,2629.514857248605,2176.192414340151,2164.9557624078657,2151.1623046954974,2135.883858333266,2119.499929461,2102.2572351648023,2084.3340981482133,2065.8675812234437,2046.9673074324887,2027.7233805691992,2008.2113185768562,1988.495325161869,1968.630568913525,1948.6648355687676,1928.6397659336976,1908.591809341442,1888.552975410529,1868.5514387445558,1848.612033763822,1828.756665665851,1809.0046561202118
22,2010/2/4,2176.39,2178.25,2125.43,2125.43,2181.2080230687084,2192.529028223969,2206.587733310022,2222.3719400192967,2239.5510789694235,2257.91985609596,2277.3356527234,2297.692454754967,2318.907750341075,2340.9151363474207,2363.6597951573285,2387.0955560398934,2411.182894777302,2435.8875201412184,2461.179343982884,2487.031711373557,2513.420812497022,2540.3252249182055,2567.7255514968915,2595.6041298538285,2623.944796294969,2171.582619357894,2160.3697698528913,2146.6055306102367,2131.359448346379,2115.010225299116,2097.804055937535,2079.9188852269313,2061.4914856414644,2042.6312480103225,2023.4280852618735,2003.9573553708985,1984.2831260420812,1964.4604490019328,1944.5370087636047,1924.5543579261166,1904.548868612533,1884.5524826358983,1864.5933149179798,1844.6961472727057,1824.882838496156,1805.1726693291032
23,2010/2/5,2131.92,2142.27,2100.17,2141.12,2136.6395767948948,2147.729260771849,2161.500705479396,2176.9623947757245,2193.790513775791,2211.783963172087,2230.8030384049143,2250.7438915549187,2271.525696730432,2293.0834076069978,2315.3633266518464,2338.320226536866,2361.9153906393735,2386.1152284009145,2410.8902664614293,2436.2143945301686,2462.0642892949572,2488.4189660435954,2515.2594239760583,2542.5683616070532,2570.32994551398,2127.21084817587,2116.227109913562,2102.7441142527655,2087.809553948792,2071.7943932473922,2054.9397961460722,2037.4200716751131,2019.3691976478256,2000.8943297194744,1982.0835436348696,1963.0106575854172,1943.7384301855982,1924.3207882944698,1904.8044420914011,1885.2300951345333,1865.633376358296,1846.0455749112634,1826.4942312452915,1807.003620809518,1787.5951557610194,1768.287722878759
24,2010/2/8,2140.1,2152.64,2125.11,2126.05,2144.837685419131,2155.9699195925896,2169.794204189864,2185.315218704045,2202.2079057992655,2220.270394566674,2239.3624444117772,2259.3798089593797,2280.2413521955787,2301.8817782185706,2324.247183462614,2347.2921670660935,2370.977863853861,2395.2705543832776,2420.140652207449,2445.561946852609,2471.5110255169693,2497.9668229717336,2524.9102655123843,2552.3239852692664,2580.1920880682524,2135.3727795513805,2124.346897597477,2110.8121688019924,2095.820305830336,2079.743696287264,2062.8244294965143,2045.237483297642,2027.1173495657017,2008.5715951033092,1989.6886335945928,1970.5425664652291,1951.1963931292912,1931.7042473587164,1912.113018555953,1892.4635664553145,1872.7916566964936,1853.1286984819292,1833.5023379339036,1813.9369436444376,1794.4540099272756,1775.0724960283837
25,2010/2/9,2153.1,2166.16,2132.58,2150.87,2157.866464406304,2169.0663211414444,2182.9745811135913,2198.5898777588336,2215.5851791862056,2233.757388225553,2252.965412393345,2273.1043720716043,2294.0926383871315,2315.8645187993106,2338.3657823061326,2361.550752259243,2385.3803273976673,2409.820583450603,2434.8417542488005,2460.417470103431,2486.5241759920505,2513.1406787254987,2540.2477887363743,2567.8280326542017,2595.8654197559713,2148.344064133488,2137.2512056525993,2123.634260383893,2108.551329602961,2092.3770629765468,2075.35502039575,2057.66124259995,2039.4310384327428,2020.7726281094037,2001.774962381439,1982.5125928023385,1963.0489014750137,1943.4383510060522,1923.7281156267568,1903.9593032731825,1884.1678968427739,1864.3854963326207,1844.6399158008917,1824.9556718661925,1805.354389409101,1785.8551428431908
26,2010/2/10,2147.46,2156.36,2131.08,2147.87,2152.2139787534074,2163.384497700249,2177.2563252789896,2192.8307179842946,2209.7815005783336,2227.906107899701,2247.06381705365,2267.1500231521472,2288.083311147104,2309.7981605781283,2332.2404825001754,2355.3647199139077,2379.1318739832777,2403.508109301394,2428.46373767086,2453.9724584776895,2480.010778401323,2506.5575597677116,2533.5936632761204,2561.101661327199,2589.0656050852995,2142.7165222070967,2131.6527212348387,2118.071445266822,2103.028023904684,2086.8961254282735,2069.918671728697,2052.2712424103333,2034.0887918781189,2015.4792568667597,1996.5313551231459,1977.3194429145467,1957.9067363157926,1938.3475552698235,1918.688950436039,1898.971922069123,1879.23235881008,1859.5017778804747,1839.807920480137,1820.1752390069082,1800.6253016954477,1781.1771329943053
27,2010/2/11,2145.09,2179.54,2134.14,2177.41,2149.838732122669,2160.9969229563426,2174.8534411782794,2190.4106455258448,2207.3427207377913,2225.4473252095822,2244.583891352395,2264.6479297232263,2285.5581151260285,2307.248999410717,2329.6665533263954,2352.7652701517723,2376.506194091061,2400.8555270791203,2425.7836136833216,2451.264182315809,2477.273765583943,2503.7912491418333,2530.797514811439,2558.2751542270225,2586.2082361545386,2140.3517572486667,2129.300166612482,2115.733879339968,2100.7070603399825,2084.5929655010736,2067.634248618606,2050.006295522144,2031.843911676974,2013.2549146956487,1994.327924413544,1975.137215036166,1955.7459328712264,1936.2083379125786,1916.5714288931308,1896.876160818481,1877.1583827218737,1857.449577041541,1837.7774543613093,1818.1664400926345,1798.638078666838,1779.2113735365292
28,2010/2/12,2157.69,2184.57,2151.99,2183.53,2162.4666256025444,2173.6903583036938,2187.628268042815,2203.2768535327937,2220.3083857128254,2238.519334448188,2257.7683064729913,2277.9501985858437,2298.983207896303,2320.801501819741,2343.3507337439596,2366.585129646671,2390.465504910442,2414.957862944374,2440.032374123401,2465.6626125435287,2491.8249729674826,2518.4982170262515,2545.6631142439214,2573.3021540001137,2601.3993114826353,2152.923925382094,2141.8074190351385,2128.1614450270413,2113.0463603042185,2096.8376132153016,2079.779282874788,2062.0477853074576,2043.7787178096441,2025.0805313015558,2006.042366160795,1986.7389328705951,1967.2337486524652,1947.5813922169193,1927.8291383617561,1908.0181826573375,1888.1845847098068,1868.360011881442,1848.5723375246973,1828.8461305229507,1809.203061856915,1789.6622466031884
29,2010/2/16,2200.38,2214.19,2189.18,2214.19,2205.2511313688838,2216.696926159125,2230.9105981100383,2246.8687916134795,2264.237293473477,2282.808546701845,2302.4383605601547,2323.0195523751418,2344.4687007822567,2366.7186706960324,2389.714040253945,2413.408129792482,2437.7609794246805,2462.7379199354596,2488.308531519194,2514.4458654341124,2541.1258494121907,2568.326824882269,2596.029180892547,2624.215060374183,2652.868121463306,2195.519628367491,2184.183181409998,2170.267221152529,2154.8530837544768,2138.3236458280317,2120.9278156046635,2102.8454995086518,2084.2149776353344,2065.1468466115693,2045.7320104616,2026.0466578191492,2006.1555625969957,1986.114383348055,1965.9713302042653,1945.7684137923206,1925.5424071593995,1905.3256042080593,1885.1464297663676,1865.0299388142366,1844.9982310937708,1825.0707998742746
30,2010/2/17,2222.87,2226.32,2212.78,2226.29,2227.7909190166924,2239.353700838643,2253.712650188086,2269.833951778263,2287.3799764328833,2306.141045731705,2325.9714951682668,2346.76304655929,2368.431425893643,2390.9088119007124,2414.1392162532316,2438.075482176631,2462.6772413554654,2487.9094702219318,2513.741438050732,2540.145920658034,2567.0985997340804,2594.5775953362822,2622.5630960700496,2651.0370623501212,2679.9829852830594,2217.9599506945365,2206.5076343453593,2192.4494395892175,2176.877754881117,2160.1793702004907,2142.6057378603414,2124.338603101645,2105.517659375315,2086.254633712113,2066.641359262844,2046.7548033823484,2026.6604020350953,2006.414382657946,1986.0654481367558,1965.6560384872319,1945.2233026124643,1924.7998644897557,1904.4144394762566,1884.0923386378724,1863.8558875973285,1843.724778863891
31,2010/2/18,2223.22,2243.5,2221.14,2241.71,2228.141693835578,2239.706296264958,2254.0675064898787,2270.1913464451227,2287.740133793301,2306.504157099444,2326.3377289216164,2347.1325540276957,2368.804345137262,2391.285270300963,2414.5193323759413,2438.4593671626003,2463.064999989337,2488.301201773744,2514.1372369518454,2540.545877053248,2567.5027999391787,2594.9861222219606,2622.9760293876184,2651.4544790104846,2680.404959597729,2218.3091775871317,2206.8550580237666,2192.7946497471917,2177.2205132134573,2160.519499303664,2142.943099923013,2124.6730889290143,2105.849181767889,2086.583123062277,2066.9667604224896,2047.0770733221937,2026.9795080290185,2006.7303008330664,1986.378162288662,1965.9655390938667,1945.5295860010178,1925.1029321241972,1904.714297341906,1884.3889967053813,1864.1493593526084,1844.0150808935205
32,2010/2/19,2233.33,2249.8,2228.93,2243.87,2238.2740750325256,2249.891267007952,2264.3177842359464,2280.5149466792695,2298.1435364042213,2316.9928883218495,2336.916652482667,2357.806041186511,2379.5763838600774,2402.1595400910614,2425.4992580919393,2449.548159185888,2474.2656850991743,2499.616647456103,2525.5701709240043,2552.098903212157,2579.1784115778764,2606.7867131196963,2634.903903217968,2663.511857399846,2692.593989087178,2228.3968458275244,2216.890639134327,2202.7662917389625,2187.1213324704754,2170.3443713981756,2152.688044076188,2134.33495097104,2115.4254428791032,2096.071772577017,2076.3662053482603,2056.386070727438,2036.197112596346,2015.8558229772636,1995.4111339337258,1974.905685188378,1954.3768004532405,1933.8572572219275,1913.3759059753868,1892.9581768839923,1872.6265006265512,1852.400662377959
33,2010/2/22,2250.92,2251.68,2235.65,2242.03,2255.903015215939,2267.6117057190563,2282.151848088897,2298.476581508018,2316.244016317781,2335.241828203363,2355.3225145438805,2376.376430812975,2398.318239560802,2421.079263692232,2444.602808373285,2468.841121766465,2493.753326155756,2519.303956017199,2545.4618928399564,2572.199568903077,2599.4923590283897,2627.318107174214,2655.656751949505,2684.4900261306934,2713.801212501561,2245.9479916582372,2234.3511605719887,2220.1155679640115,2204.347386944358,2187.438288326213,2169.642897454462,2151.1452529808553,2132.0868111230457,2112.5807087752632,2092.719937914462,2072.582437132804,2052.23446811952,2031.7329678354668,2011.127253739529,1990.460301390401,1969.7697284665537,1949.0885706214403,1928.4459055661805,1907.8673637625054,1887.3755525561905,1866.9904129527638
