Date,log_returns,Open,High,Low,Close
2011/7/1,0.013476162,12412.07,12596.13,12404.08,12582.77
2011/7/5,-0.001025737,12583,12601.8,12540.58,12569.87
2011/7/6,0.004457084,12562.47,12643.24,12539.21,12626.02
2011/7/7,0.007375699,12627.23,12753.89,12627.23,12719.49
2011/7/8,-0.00490924,12717.9,12717.9,12567.41,12657.2
2011/7/11,-0.012036885,12655.62,12655.84,12470.3,12505.76
2011/7/12,-0.004719349,12505.54,12570.58,12446.88,12446.88
2011/7/13,0.00358723,12447.33,12611.04,12447.33,12491.61
2011/7/14,-0.00437167,12491.53,12581.98,12414.41,12437.12
2011/7/15,0.003420179,12437.12,12504.82,12406.09,12479.73
2011/7/18,-0.007606746,12475.11,12475.26,12296.23,12385.16
2011/7/19,0.016198921,12386.03,12607.56,12385.96,12587.42
2011/7/20,-0.001232942,12583.68,12603.51,12546.56,12571.91
2011/7/21,0.012057236,12567.07,12751.43,12566.61,12724.41
2011/7/22,-0.003404768,12724.71,12740.87,12644.19,12681.16
2011/7/25,-0.006992205,12679.72,12679.95,12536.19,12592.8
2011/7/26,-0.007292583,12592.12,12593.4,12489.04,12501.3
2011/7/27,-0.016026081,12498.42,12498.65,12289.69,12302.55
2011/7/28,-0.005088294,12301.72,12384.9,12226.83,12240.11
2011/7/29,-0.007945628,12239.36,12243.07,12083.45,12143.24
2011/8/1,-0.000885658,12144.22,12282.42,11998.08,12132.49
2011/8/2,-0.022157561,12129.77,12130.3,11865.56,11866.62
2011/8/3,0.002509779,11863.74,11904.91,11700.34,11896.44
2011/8/4,-0.044058445,11893.86,11893.94,11372.14,11383.68
2011/8/5,0.005338126,11383.98,11555.41,11139,11444.61
2011/8/8,-0.057061121,11433.93,11434.09,10809.85,10809.85
2011/8/9,0.039000626,10810.91,11244.01,10604.07,11239.77
2011/8/10,-0.047352823,11228,11228,10686.49,10719.94
2011/8/11,0.038733759,10729.85,11278.9,10729.85,11143.31
2011/8/12,0.01121805,11143.46,11346.67,11142.18,11269.02
2011/8/15,0.018801604,11269.85,11484.6,11269.85,11482.9
2011/8/16,-0.006725577,11480.48,11488.01,11292.63,11405.93
2011/8/17,0.000375173,11392.01,11529.67,11322.3,11410.21
2011/8/18,-0.037470026,11406.27,11406.5,10881.6,10990.58
2011/8/19,-0.015859483,10989.75,11086.4,10801.41,10817.65
2011/8/22,0.0034145,10820.37,11020.55,10820.37,10854.65
2011/8/23,0.029243063,10854.58,11176.84,10854.43,11176.76
2011/8/24,0.012797169,11175.78,11331.57,11113.04,11320.71
2011/8/25,-0.015210437,11321.02,11406.39,11106.76,11149.82
2011/8/26,0.012010293,11145.2,11326.43,10929.2,11284.54
2011/8/29,0.02232062,11286.65,11541.78,11286.58,11539.25
2011/8/30,0.00179227,11532.13,11630.07,11429.39,11559.95
2011/8/31,0.00462426,11560.48,11712.6,11528.08,11613.53
2011/9/1,-0.010383049,11613.3,11716.84,11488.46,11493.57
2011/9/2,-0.022285773,11492.06,11492.14,11211.35,11240.26
2011/9/6,-0.00902258,11237.31,11237.46,10932.53,11139.3
2011/9/7,0.024436619,11137.63,11414.86,11137.63,11414.86
2011/9/8,-0.010484155,11414.86,11477.3,11283.74,11295.81
2011/9/9,-0.027252298,11294.6,11294.83,10935.64,10992.13
2011/9/12,0.006256695,10990.01,11062.03,10824.76,11061.12
2011/9/13,0.00403574,11054.99,11140.85,10987.18,11105.85
2011/9/14,0.012605423,11106.83,11386.78,10993.84,11246.73
2011/9/15,0.016442235,11247.72,11433.4,11247.49,11433.18
2011/9/16,0.006617504,11433.71,11532.47,11407.41,11509.09
2011/9/19,-0.00943521,11506.67,11506.82,11255.25,11401.01
2011/9/20,0.000670768,11401.47,11550.22,11373.92,11408.66
2011/9/21,-0.02519227,11408.58,11447.86,11117.28,11124.84
2011/9/22,-0.03578001,11121.89,11122.12,10597.14,10733.83
2011/9/23,0.003501464,10732.77,10808.49,10638.73,10771.48
2011/9/26,0.024972717,10771.78,11057.49,10771.78,11043.86
2011/9/27,0.013207565,11045.23,11369.3,11045.23,11190.69
2011/9/28,-0.016196491,11189.1,11317.08,10996.98,11010.9
2011/9/29,0.012910694,11012.79,11271.14,10965.45,11153.98
2011/9/30,-0.021806826,11152.32,11152.39,10909.52,10913.38
2011/10/3,-0.023932138,10912.1,10979.19,10653.34,10655.3
2011/10/4,0.01429487,10651.44,10825.44,10404.49,10808.71
2011/10/5,0.012068936,10800.47,10950.89,10738.1,10939.95
2011/10/6,0.016623478,10939.87,11132.6,10858.67,11123.33
2011/10/7,-0.001818555,11123.41,11232.05,11051.13,11103.12
2011/10/10,0.029293504,11104.56,11433.33,11104.56,11433.18
2011/10/11,-0.001477496,11432.8,11447.86,11365.67,11416.3
2011/10/12,0.008942665,11417.36,11625.3,11417.28,11518.85
2011/10/13,-0.003541338,11518.09,11518.09,11377.82,11478.13
2011/10/14,0.014389621,11478.97,11646.83,11478.66,11644.49
2011/10/17,-0.021482944,11643.35,11643.35,11378.35,11397
2011/10/18,0.015674527,11396.17,11652.74,11296.12,11577.05
2011/10/19,-0.006275996,11577.54,11633.7,11469.17,11504.62
2011/10/20,0.003224801,11502.13,11581.25,11391.14,11541.78
2011/10/21,0.022870674,11543.22,11812.46,11542.84,11808.79
2011/10/24,0.008838114,11807.96,11940.75,11805.77,11913.62
2011/10/25,-0.01752779,11912.63,11912.86,11682.52,11706.62
2011/10/26,0.013778835,11707.76,11891.21,11694.36,11869.04
2011/10/27,0.028203197,11872.07,12284.31,11872.07,12208.55
2011/10/28,0.00184618,12207.34,12251.92,12164.24,12231.11
2011/10/31,-0.022832269,12229.22,12229.29,11954.41,11955.01
2011/11/1,-0.025161229,11951.53,11951.76,11630.03,11657.96
2011/11/2,0.015159906,11658.49,11876.83,11658.49,11836.04
2011/11/3,0.017456519,11835.59,12065.93,11835.43,12044.47
2011/11/4,-0.005096627,12043.41,12043.49,11850.31,11983.24
2011/11/7,0.007080631,11983.02,12074.44,11880.69,12068.39
2011/11/8,0.00839906,12055.52,12187.51,12002.17,12170.18
2011/11/9,-0.032505726,12166.4,12166.4,11736.93,11780.94
2011/11/10,0.009533444,11780.03,11961.14,11779.88,11893.79
2011/11/11,0.021615589,11896.28,12179.72,11896.28,12153.68
2011/11/14,-0.006165253,12153,12170.56,12027.03,12078.98
2011/11/15,0.001421295,12077.92,12165.11,12001.26,12096.16
2011/11/16,-0.015880009,12084.74,12109.03,11890.57,11905.59
2011/11/17,-0.011392096,11905.67,11948.43,11676.35,11770.73
2011/11/18,0.002158113,11768.98,11854.81,11755.82,11796.16
2011/11/21,-0.021321545,11795.55,11795.7,11454.07,11547.31
2011/11/22,-0.00465171,11542.39,11571.75,11433.97,11493.72
2011/11/23,-0.020761785,11492.74,11492.82,11257.55,11257.55
2011/11/25,-0.002291754,11251.88,11361.47,11231.56,11231.78
2011/11/28,0.025598646,11232.47,11562.1,11232.16,11523.01
2011/11/29,0.002826858,11523.01,11624.01,11517.04,11555.63
2011/11/30,0.041533325,11559.27,12045.68,11559.27,12045.68
2011/12/1,-0.002131664,12046.21,12062.64,11974.62,12020.03
2011/12/2,-5.07E-05,12022.37,12146.68,12007.12,12019.42
2011/12/5,0.006502423,12021.54,12186.53,12021.46,12097.83
2011/12/6,0.004313772,12097.75,12215.71,12076.71,12150.13
2011/12/7,0.003798497,12144.41,12257.67,12060.37,12196.37
2011/12/8,-0.016423402,12195.91,12195.91,11966.22,11997.7
2011/12/9,0.01542999,11996.03,12212.83,11995.51,12184.26
2011/12/12,-0.013457392,12181.08,12181.38,11940.86,12021.39
2011/12/13,-0.005542981,12018.66,12147.7,11904.38,11954.94
2011/12/14,-0.011057197,11949.72,11950.02,11786.47,11823.48
2011/12/15,0.003826566,11825.29,11967.84,11825.22,11868.81
2011/12/16,-0.000203917,11870.25,11968.18,11819.31,11866.39
2011/12/19,-0.008473921,11866.54,11925.88,11735.19,11766.26
2011/12/20,0.028265163,11769.21,12117.13,11768.83,12103.58
2011/12/21,0.000343641,12103.28,12119.7,11999.44,12107.74
2011/12/22,0.00510023,12107.59,12182.71,12107.37,12169.65
2011/12/23,0.010166191,12169.8,12297.44,12169.8,12294
2011/12/27,-0.000215576,12293.47,12328.47,12269.97,12291.35
2011/12/28,-0.011450551,12288.85,12299.11,12140.17,12151.41
2011/12/29,0.011099836,12152.09,12293.96,12152.09,12287.04
2011/12/30,-0.005670787,12286.13,12290.06,12213.78,12217.56
2012/1/3,0.014610899,12221.19,12479.65,12221.19,12397.38
2012/1/4,0.001695694,12392.46,12430,12337.25,12418.42
2012/1/5,-0.000219053,12418.42,12435.98,12283.9,12415.7
2012/1/6,-0.004502821,12407.45,12415.24,12332.41,12359.92
2012/1/9,0.002647803,12359.31,12409.08,12333.85,12392.69
2012/1/10,0.005614945,12394.51,12514.69,12394.51,12462.47
2012/1/11,-0.001045283,12459.52,12462.58,12399.01,12449.45
2012/1/12,0.001731107,12449.91,12483.7,12385.08,12471.02
2012/1/13,-0.003933628,12469.96,12470.12,12311.79,12422.06
2012/1/17,0.00481929,12423.12,12573.65,12423.12,12482.07
2012/1/18,0.007731567,12474.69,12582.28,12453.2,12578.95
2012/1/19,0.003573398,12578.19,12625.8,12563.58,12623.98
2012/1/20,0.007615113,12623.83,12720.48,12620.76,12720.48
2012/1/23,-0.000917052,12720.25,12764.49,12665.83,12708.82
2012/1/24,-0.002605521,12708.37,12708.52,12613.54,12675.75
2012/1/25,0.006386286,12673.63,12778.26,12580.12,12756.96
2012/1/26,-0.001751951,12757.33,12841.95,12695.16,12734.63
2012/1/27,-0.005841303,12733.95,12733.95,12630.72,12660.46
2012/1/30,-0.000532508,12659.17,12659.32,12529.41,12653.72
2012/1/31,-0.001645929,12654.78,12720.1,12567.33,12632.91
2012/2/1,0.006591904,12632.76,12784.62,12632.76,12716.46
2012/2/2,-0.00086933,12716.54,12741.89,12676.05,12705.41
2012/2/3,0.012267223,12705.04,12869.95,12704.96,12862.23
2012/2/6,-0.001330359,12860.72,12860.79,12793.43,12845.13
2012/2/7,0.002571208,12844.37,12903.71,12782.57,12878.2
2012/2/8,0.000446391,12865.79,12893.64,12817.69,12883.95
2012/2/9,0.000505152,12884.41,12924.71,12846.41,12890.46
2012/2/10,-0.006946243,12889.55,12889.63,12743.56,12801.23
2012/2/13,0.005671621,12799.11,12887.93,12799.11,12874.04
2012/2/14,0.000329291,12871.77,12878.88,12786.93,12878.28
2012/2/15,-0.00758639,12864.65,12899.47,12753.62,12780.95
2012/2/16,0.009587759,12779.81,12914,12779.58,12904.08
2012/2/17,0.003542209,12903.33,12967.92,12903.25,12949.87
2012/2/21,0.001220888,12949.34,13005.04,12926.11,12965.69
2012/2/22,-0.002086136,12966.22,12977.91,12914.83,12938.67
2012/2/23,0.003550469,12937.08,12996.08,12882.67,12984.69
2012/2/24,-0.000134013,12981.2,13013.82,12950.59,12982.95
2012/2/27,-0.000110921,12981.13,13027.52,12882.59,12981.51
2012/2/28,0.001817089,12976.74,13021.51,12952.82,13005.12
2012/2/29,-0.004087505,13005.42,13055.75,12929.66,12952.07
2012/3/1,0.002177203,12952.29,13032.67,12943.06,12980.3
2012/3/2,-0.000210341,12980.75,12997.51,12927.77,12977.57
2012/3/5,-0.001137994,12977.34,12977.34,12883.91,12962.81
2012/3/6,-0.015835827,12958.65,12958.73,12734.86,12759.15
2012/3/7,0.006108671,12756.12,12857.73,12751.51,12837.33
2012/3/8,0.005485293,12835.53,12937.19,12835.53,12907.94
2012/3/9,0.001090207,12908.62,12968.79,12906.43,12922.02
2012/3/12,0.002912481,12920.58,12976.36,12919.98,12959.71
2012/3/13,0.016679175,12953.2,13180.4,12953.13,13177.68
2012/3/14,0.001245271,13177.15,13221.27,13166.25,13194.1
2012/3/15,0.004436073,13192.97,13253.51,13170.19,13252.76
2012/3/16,-0.001520839,13253.51,13289.08,13231.45,13232.62
2012/3/19,0.000491845,13231.94,13269.71,13208.63,13239.13
2012/3/20,-0.005220896,13238.45,13238.45,13123.38,13170.19
2012/3/21,-0.003466087,13170.79,13190.02,13112.93,13124.62
2012/3/22,-0.005997551,13124.4,13124.47,13017.42,13046.14
2012/3/23,0.00264785,13045.99,13099.91,13002.77,13080.73
2012/3/26,0.0122255,13082.62,13243.86,13082.39,13241.63
2012/3/27,-0.00332081,13242.09,13264.98,13194.33,13197.73
2012/3/28,-0.00543385,13195.39,13212.64,13069.26,13126.21
2012/3/29,0.001492843,13125.99,13151.57,13032.67,13145.82
2012/3/30,0.005024698,13147.94,13224.49,13147.78,13212.04
2012/4/2,0.003962005,13211.36,13297.11,13153.69,13264.49
2012/4/3,-0.004907802,13258.96,13265.36,13131.21,13199.55
2012/4/4,-0.009499849,13198.19,13198.19,13020.86,13074.75
2012/4/5,-0.001118046,13067.18,13088.11,13012.46,13060.14
2012/4/9,-0.01004636,13057.57,13057.72,12903.78,12929.59
2012/4/10,-0.016662945,12929.44,12929.59,12710.56,12715.93
2012/4/11,0.007010638,12716.92,12844.82,12716.92,12805.39
2012/4/12,0.014050341,12806.45,12986.96,12806.3,12986.58
2012/4/13,-0.010604612,12986.2,12986.35,12845.28,12849.59
2012/4/16,0.005573721,12850.88,12986.77,12850.8,12921.41
2012/4/17,0.014912161,12921.79,13131.36,12921.79,13115.54
2012/4/18,-0.006332366,13114.56,13114.56,13027.49,13032.75
2012/4/19,-0.005281421,13028.73,13080.2,12896.82,12964.1
2012/4/20,0.005013599,12964.48,13082.54,12964.25,13029.26
2012/4/23,-0.0078663,13028.2,13028.2,12845.58,12927.17
2012/4/24,0.005738052,12927.77,13050.3,12926.49,13001.56
2012/4/25,0.006834232,12997.69,13105.7,12993.6,13090.72
2012/4/26,0.008663186,13090.11,13227.82,13075.96,13204.62
2012/4/27,0.001792462,13204.7,13266.68,13192.21,13228.31
2012/4/30,-0.001110357,13228.31,13228.76,13176.01,13213.63
2012/5/1,0.004959065,13214.16,13338.66,13174.65,13279.32
2012/5/2,-0.000809857,13278.11,13278.11,13192.21,13268.57
2012/5/3,-0.004682133,13267.59,13284.09,13175.64,13206.59
2012/5/4,-0.012827068,13204.62,13205,13022.34,13038.27
2012/5/7,-0.002283583,13035.85,13049.09,12970,13008.53
2012/5/8,-0.005893477,13000.73,13000.73,12810.39,12932.09
2012/5/9,-0.00753133,12921.81,12921.81,12748.48,12835.06
2012/5/10,0.001555463,12831.58,12931.71,12820.3,12855.04
2012/5/11,-0.0026827,12851.79,12918.01,12779.28,12820.6
2012/5/14,-0.009817468,12818.49,12818.86,12661.48,12695.35
2012/5/15,-0.005002508,12695.05,12758.43,12608.16,12632
2012/5/16,-0.002651549,12617.32,12722.63,12597.34,12598.55
2012/5/17,-0.0124645,12598.32,12611.42,12440.52,12442.49
2012/5/18,-0.005893164,12443.02,12492.97,12336.76,12369.38
2012/5/21,0.010862916,12369.15,12508.11,12367.72,12504.48
2012/5/22,-0.000133561,12505.38,12575.96,12447.33,12502.81
2012/5/23,-0.000532822,12501.52,12508.3,12311.56,12496.15
2012/5/24,0.00268522,12491.91,12539.59,12419.63,12529.75
2012/5/25,-0.005997317,12530.74,12533.12,12421.53,12454.83
2012/5/29,0.010054599,12454.83,12611.61,12454.6,12580.69
2012/5/30,-0.012866294,12579.02,12579.1,12396.4,12419.86
2012/5/31,-0.002128697,12414.41,12489.87,12316.48,12393.45
2012/6/1,-0.02242912,12391.56,12391.63,12107.48,12118.57
2012/6/4,-0.00141288,12119.85,12143.69,12035.09,12101.46
2012/6/5,0.0021866,12101.08,12147.55,12072.17,12127.95
2012/6/6,0.023375798,12125,12414.79,12125,12414.79
2012/6/7,0.003712053,12416.53,12555.26,12416.53,12460.96
2012/6/8,0.007454714,12460.81,12554.2,12398.44,12554.2
2012/6/11,-0.011453563,12553.81,12650.47,12398.48,12411.23
2012/6/12,0.013013576,12412.07,12577.02,12411.91,12573.8
2012/6/13,-0.006176282,12566.38,12598.25,12453.69,12496.38
2012/6/14,0.01236919,12497.89,12698.68,12497.66,12651.91
2012/6/15,0.00906884,12652.21,12774.7,12651.38,12767.17
2012/6/18,-0.001987535,12767.02,12781.93,12696.18,12741.82
2012/6/19,0.007467836,12744.62,12898.94,12744.47,12837.33
2012/6/20,-0.001008506,12837.1,12877.18,12744.92,12824.39
2012/6/21,-0.019751835,12823.1,12857.39,12561.46,12573.57
2012/6/22,0.005331104,12574.82,12674.08,12574.67,12640.78
2012/6/25,-0.010986674,12639.8,12639.87,12458.01,12502.66
2012/6/26,0.002556983,12503.57,12576.41,12452.03,12534.67
2012/6/27,0.007339765,12532.93,12646.87,12532.71,12627.01
2012/6/28,-0.001962007,12626.25,12626.25,12450.17,12602.26
2012/6/29,0.021806545,12604.6,12880.39,12604.53,12880.09
2012/7/2,-0.000675689,12879.71,12902.12,12795.48,12871.39
2012/7/3,0.005611435,12868.06,12946.2,12845.28,12943.82
2012/7/5,-0.003649316,12941.85,12961.3,12852.24,12896.67
2012/7/6,-0.009677065,12889.4,12889.4,12702.99,12772.47
2012/7/9,-0.002836674,12772.02,12772.02,12686.57,12736.29
2012/7/10,-0.006551574,12733.87,12830.29,12606.91,12653.12
2012/7/11,-0.003847552,12653.04,12661.97,12534.33,12604.53
2012/7/12,-0.002483141,12602.71,12630.64,12492.25,12573.27
2012/7/13,0.016080592,12573.73,12784.73,12573.04,12777.09
2012/7/16,-0.003911502,12776.33,12779.58,12690.05,12727.21
2012/7/17,0.006135669,12728.73,12829.23,12645.1,12805.54
2012/7/18,0.008023613,12796.98,12921.94,12754.61,12908.7
2012/7/19,0.002681413,12909.61,12977.57,12889.93,12943.36
2012/7/20,-0.009376016,12942.68,12942.83,12810.35,12822.57
2012/7/23,-0.007916568,12820.45,12820.45,12583.41,12721.46
2012/7/24,-0.008219858,12720.93,12730.09,12521.84,12617.32
2012/7/25,0.004643913,12617.77,12732.77,12617.62,12676.05
2012/7/26,0.016576828,12680.59,12931.22,12680.59,12887.93
2012/7/27,0.014461272,12888.91,13117.74,12888.53,13075.66
2012/7/30,-0.000202687,13075.35,13128.64,13042.85,13073.01
2012/7/31,-0.004932973,13071.72,13082.66,13006.48,13008.68
2012/8/1,-0.002896105,13007.47,13074.83,12951.16,12971.06
2012/8/2,-0.007131962,12969.7,12969.85,12778.9,12878.88
2012/8/3,0.016731061,12884.82,13133.18,12884.82,13096.17
2012/8/6,0.001628158,13099.88,13187.28,13099.72,13117.51
2012/8/7,0.003887229,13118.65,13215.97,13118.42,13168.6
2012/8/8,0.000534462,13158.1,13202.65,13115.24,13175.64
2012/8/9,-0.000793445,13174.73,13200.23,13125.09,13165.19
2012/8/10,0.003242696,13163.15,13208.22,13094.96,13207.95
2012/8/13,-0.002920686,13204.93,13205.01,13112.94,13169.43
2012/8/14,0.000205758,13168.11,13223.01,13142.1,13172.14
2012/8/15,-0.000558911,13157.47,13192.89,13138.23,13164.78
2012/8/16,0.006460772,13163.24,13269.35,13145.85,13250.11
2012/8/17,0.001891779,13251.2,13281.32,13244.85,13275.2
2012/8/20,-0.000268205,13274.58,13276.15,13230.06,13271.64
2012/8/21,-0.005141423,13272.1,13330.76,13186.6,13203.58
2012/8/22,-0.002336944,13198.31,13205.06,13120.34,13172.76
2012/8/23,-0.008791443,13171.37,13171.37,13046.46,13057.46
2012/8/24,0.007668041,13052.82,13175.51,13027.2,13157.97
2012/8/27,-0.002533993,13157.74,13176.17,13115.46,13124.67
2012/8/28,-0.001653217,13122.74,13147.32,13081.12,13102.99
2012/8/29,0.000342611,13103.46,13144.81,13081.27,13107.48
2012/8/30,-0.008179088,13101.29,13101.37,12978.91,13000.71
2012/8/31,0.006908778,13002.72,13151.87,13002.64,13090.84
2012/9/4,-0.004202591,13092.15,13092.39,12977.09,13035.94
2012/9/5,0.000884853,13036.09,13095.91,13018.74,13047.48
2012/9/6,0.018567339,13045.23,13294.13,13045.08,13292
2012/9/7,0.001100808,13289.53,13320.27,13266.22,13306.64
2012/9/10,-0.003941885,13308.56,13324.1,13251.39,13254.29
2012/9/11,0.005197612,13254.6,13354.34,13253.21,13323.36
2012/9/12,0.00074953,13321.62,13373.62,13317.52,13333.35
2012/9/13,0.015369512,13329.71,13573.33,13325.11,13539.86
2012/9/14,0.003944246,13540.4,13653.24,13533.94,13593.37
2012/9/17,-0.00296687,13588.57,13593.15,13526.67,13553.1
2012/9/18,0.000851103,13552.33,13582.12,13517.81,13564.64
2012/9/19,0.000981483,13565.41,13626.48,13556.74,13577.96
2012/9/20,0.001396142,13575.17,13599.02,13503,13596.93
2012/9/21,-0.001284939,13597.24,13647.1,13571.53,13579.47
2012/9/24,-0.00151446,13577.85,13601.9,13521.68,13558.92
2012/9/25,-0.007504346,13559.92,13620.21,13457.25,13457.55
2012/9/26,-0.003277879,13458.63,13480.37,13406.91,13413.51
